epoch,f1_score
1,0.3698367774486542
2,0.7596431970596313
3,0.7986563444137573
4,0.8242089152336121
5,0.8369112014770508
6,0.8410886526107788
7,0.8413316607475281
8,0.8461562991142273
9,0.8644748330116272
10,0.8898504376411438
11,0.8933521509170532
12,0.8969771265983582
13,0.8982803225517273
14,0.900510847568512
15,0.9027354121208191
16,0.905261218547821
17,0.924296498298645
18,0.9336099624633789
19,0.9360542893409729
20,0.9376043677330017
21,0.9370724558830261
22,0.9385507106781006
23,0.9398303031921387
24,0.9401364326477051
25,0.9396523237228394
26,0.9402983784675598
27,0.9413184523582458
28,0.9588586091995239
29,0.9598153829574585
30,0.960326611995697
31,0.9614983201026917
32,0.9602844715118408
33,0.9616836905479431
34,0.9618567824363708
35,0.9620522856712341
36,0.9626725316047668
37,0.9631010293960571
38,0.9624965786933899
39,0.962641179561615
40,0.9637028574943542
41,0.9635139107704163
42,0.9627566337585449
43,0.9632118940353394
44,0.9649060964584351
45,0.9665937423706055
46,0.968263566493988
47,0.9684382677078247
48,0.9681427478790283
49,0.968971848487854
50,0.96875
