epoch,loss
1,2.455484628677368
2,2.3874199390411377
3,2.3347344398498535
4,2.3131535053253174
5,2.309793472290039
6,2.3037638664245605
7,2.2984867095947266
8,2.295907974243164
9,2.2952723503112793
10,2.2947165966033936
11,2.2915875911712646
12,2.2830471992492676
13,2.281846284866333
14,2.2812130451202393
15,2.279735565185547
16,2.2788283824920654
17,2.278299570083618
18,2.2779195308685303
19,2.277536392211914
20,2.2761828899383545
21,2.2704520225524902
22,2.2702577114105225
23,2.269754409790039
24,2.2688159942626953
25,2.2684218883514404
26,2.268244981765747
27,2.2682862281799316
28,2.2683024406433105
29,2.2680323123931885
30,2.267472505569458
31,2.2673215866088867
32,2.2663471698760986
33,2.2614519596099854
34,2.261138677597046
35,2.2609360218048096
36,2.260852575302124
37,2.2606163024902344
38,2.260563373565674
39,2.2605109214782715
40,2.26047945022583
41,2.2605154514312744
42,2.2605223655700684
43,2.260404109954834
44,2.2603414058685303
45,2.2603650093078613
46,2.260413408279419
47,2.2603580951690674
48,2.2601473331451416
49,2.2600669860839844
50,2.2600173950195312
