epoch,loss
1,2.407938003540039
2,2.325998306274414
3,2.3117129802703857
4,2.3045973777770996
5,2.300511360168457
6,2.297835350036621
7,2.294445514678955
8,2.2875449657440186
9,2.2824862003326416
10,2.281414270401001
11,2.2806308269500732
12,2.279093027114868
13,2.2782628536224365
14,2.2775938510894775
15,2.276980400085449
16,2.2766032218933105
17,2.2763009071350098
18,2.2759604454040527
19,2.275689125061035
20,2.275419235229492
21,2.2753195762634277
22,2.275379180908203
23,2.2752606868743896
24,2.2750117778778076
25,2.2749288082122803
26,2.274233818054199
27,2.265839099884033
28,2.2653450965881348
29,2.2650341987609863
30,2.264911413192749
31,2.2648367881774902
32,2.2645909786224365
33,2.2640037536621094
34,2.2640881538391113
35,2.263610363006592
36,2.263214111328125
37,2.2630693912506104
38,2.262927532196045
39,2.2591307163238525
40,2.257235050201416
41,2.257070779800415
42,2.2568519115448
43,2.2567138671875
44,2.256617307662964
45,2.256532669067383
46,2.2564868927001953
47,2.2565250396728516
48,2.256560802459717
49,2.2565951347351074
50,2.2565829753875732
