epoch,f1_score
1,0.40350043773651123
2,0.7906673550605774
3,0.8075961470603943
4,0.8161618113517761
5,0.8216190934181213
6,0.8434414267539978
7,0.8582718968391418
8,0.8608404397964478
9,0.8609736561775208
10,0.8618882894515991
11,0.8711112141609192
12,0.8922847509384155
13,0.8946989178657532
14,0.8971694111824036
15,0.8983940482139587
16,0.9016865491867065
17,0.9053560495376587
18,0.907532274723053
19,0.9080203771591187
20,0.9205648899078369
21,0.9359124898910522
22,0.9397762417793274
23,0.9415630102157593
24,0.9424211382865906
25,0.9438113570213318
26,0.9435782432556152
27,0.9435351490974426
28,0.9451496005058289
29,0.945151686668396
30,0.9433078765869141
31,0.9454842805862427
32,0.9444774389266968
33,0.9448114037513733
34,0.9446415305137634
35,0.9460839629173279
36,0.9456464648246765
37,0.9466648697853088
38,0.9462019801139832
39,0.9470094442367554
40,0.9472525715827942
41,0.9462469816207886
42,0.945805013179779
43,0.9461540579795837
44,0.9461175203323364
45,0.945927619934082
46,0.9470703601837158
47,0.9470741748809814
48,0.9501908421516418
49,0.9667094945907593
50,0.9676941633224487
