epoch,loss
1,2.4067113399505615
2,2.3298771381378174
3,2.3089351654052734
4,2.299847364425659
5,2.298250913619995
6,2.2974581718444824
7,2.296907663345337
8,2.293612241744995
9,2.2912189960479736
10,2.2906460762023926
11,2.289940595626831
12,2.2883565425872803
13,2.281081438064575
14,2.2799699306488037
15,2.2736613750457764
16,2.2700891494750977
17,2.2685060501098633
18,2.267760992050171
19,2.2671971321105957
20,2.2668051719665527
21,2.2663369178771973
22,2.2660038471221924
23,2.2653608322143555
24,2.2646877765655518
25,2.2645418643951416
26,2.2642982006073
27,2.2646822929382324
28,2.2647769451141357
29,2.2642927169799805
30,2.264043092727661
31,2.2637925148010254
32,2.2635960578918457
33,2.2634661197662354
34,2.263434648513794
35,2.2634193897247314
36,2.2634847164154053
37,2.263617515563965
38,2.2635109424591064
39,2.2633578777313232
40,2.2629153728485107
41,2.262664556503296
42,2.2625043392181396
43,2.266420841217041
44,2.2650651931762695
45,2.2640233039855957
46,2.263493776321411
47,2.2631425857543945
48,2.2624943256378174
49,2.2571165561676025
50,2.2566568851470947
