epoch,f1_score
1,0.27968913316726685
2,0.6530270576477051
3,0.8018344044685364
4,0.8285605311393738
5,0.8384813070297241
6,0.8397840261459351
7,0.864524781703949
8,0.872173011302948
9,0.8897108435630798
10,0.8921156525611877
11,0.893647313117981
12,0.8956711888313293
13,0.8995340466499329
14,0.9025365710258484
15,0.9049527049064636
16,0.9050306081771851
17,0.9053945541381836
18,0.9061183333396912
19,0.912138819694519
20,0.9327736496925354
21,0.9360256195068359
22,0.93733149766922
23,0.937161386013031
24,0.9403584003448486
25,0.940096378326416
26,0.940873920917511
27,0.9459362626075745
28,0.9469069242477417
29,0.9489044547080994
30,0.9478206038475037
31,0.9493876099586487
32,0.9476560950279236
33,0.9504418969154358
34,0.9696943163871765
35,0.9700143337249756
36,0.970630943775177
37,0.9711825847625732
38,0.9705376029014587
39,0.9707332253456116
40,0.9710243940353394
41,0.972092866897583
42,0.9715123772621155
43,0.9704375267028809
44,0.9708132743835449
45,0.9718988537788391
46,0.9722497463226318
47,0.971481204032898
48,0.9724768400192261
49,0.9721792936325073
50,0.9724254608154297
