epoch,loss
1,2.4045164585113525
2,2.314194440841675
3,2.3073291778564453
4,2.301499128341675
5,2.300525188446045
6,2.299098014831543
7,2.2900779247283936
8,2.2855353355407715
9,2.28444242477417
10,2.2835655212402344
11,2.2830281257629395
12,2.2825570106506348
13,2.279802083969116
14,2.2737019062042236
15,2.2736411094665527
16,2.2736916542053223
17,2.272721290588379
18,2.2721951007843018
19,2.2719080448150635
20,2.2716548442840576
21,2.2714240550994873
22,2.2714076042175293
23,2.2714195251464844
24,2.2706828117370605
25,2.270167350769043
26,2.2688214778900146
27,2.2670726776123047
28,2.266343355178833
29,2.265681743621826
30,2.265423536300659
31,2.2653403282165527
32,2.2654004096984863
33,2.265244960784912
34,2.26511549949646
35,2.2650392055511475
36,2.2649877071380615
37,2.2648110389709473
38,2.264626979827881
39,2.264355182647705
40,2.264209747314453
41,2.2639455795288086
42,2.2638378143310547
43,2.263732433319092
44,2.261688709259033
45,2.2578444480895996
46,2.2576427459716797
47,2.2574923038482666
48,2.2574336528778076
49,2.257277488708496
50,2.257262706756592
