epoch,f1_score
1,0.36453568935394287
2,0.7793717384338379
3,0.8056563138961792
4,0.8272581696510315
5,0.8307290077209473
6,0.8322513699531555
7,0.8549036383628845
8,0.879737138748169
9,0.8827143311500549
10,0.8836238980293274
11,0.8879179954528809
12,0.8870258927345276
13,0.8903493881225586
14,0.9150460958480835
15,0.9184918403625488
16,0.9151651859283447
17,0.9194962382316589
18,0.920372724533081
19,0.9208558797836304
20,0.9217199087142944
21,0.9230981469154358
22,0.9234567284584045
23,0.9229691624641418
24,0.9269959330558777
25,0.9278262257575989
26,0.9287277460098267
27,0.9366923570632935
28,0.938662588596344
29,0.9423204064369202
30,0.9420357942581177
31,0.9417659044265747
32,0.9419823288917542
33,0.9423054456710815
34,0.9415698051452637
35,0.9424422383308411
36,0.9434747099876404
37,0.9440527558326721
38,0.9447672367095947
39,0.9452431797981262
40,0.9461988806724548
41,0.9453953504562378
42,0.9462547898292542
43,0.9461160898208618
44,0.9489778280258179
45,0.966702401638031
46,0.9682633280754089
47,0.9680852293968201
48,0.9683459997177124
49,0.9686750769615173
50,0.9686389565467834
